87504685	0711	5	2	40666	307/283/20	"2020-02-11 00:00:00+02"	"2020-02-12 00:00:00+02"	"Сойма М. М."	http://od.reyestr.court.gov.ua/files/43/0c8d60850563c6e06e002705ba68bb09.rtf	1	"2020-02-13 00:00:00+02"
87501375	0370	5	4	40140	140/3001/19	"2020-02-03 00:00:00+02"	"2020-02-12 00:00:00+02"	"Димарчук Тетяна Миколаївна"	http://od.reyestr.court.gov.ua/files/43/41ae895dc0d5ddc3fe4955460345c2e0.rtf	1	"2020-02-13 00:00:00+02"
87504713	0712	2	5	41010	308/11855/19	"2020-01-15 00:00:00+02"	"2020-02-12 00:00:00+02"	"Деметрадзе Т. Р."	http://od.reyestr.court.gov.ua/files/43/bd18c90559f16d0f040ec9da31830d5b.rtf	1	"2020-02-13 00:00:00+02"
87501377	0370	5	4	40149	140/353/20	"2020-02-10 00:00:00+02"	"2020-02-12 00:00:00+02"	"Плахтій Наталія Борисівна"	http://od.reyestr.court.gov.ua/files/43/76a1a4ce0c43cd8b20e2a9a42bb04f05.rtf	1	"2020-02-13 00:00:00+02"
87501409	0370	5	4	40148	803/77/15-а	"2020-02-10 00:00:00+02"	"2020-02-12 00:00:00+02"	"Сорока Юрій Юрійович"	http://od.reyestr.court.gov.ua/files/43/4185f891cfb81afe942f32d363aa6eae.rtf	1	"2020-02-13 00:00:00+02"
87501446	0370	5	4	40148	803/486/15-а	"2020-02-10 00:00:00+02"	"2020-02-12 00:00:00+02"	"Валюх Віктор Миколайович"	http://od.reyestr.court.gov.ua/files/43/099112ef7c0e8d1910fce2bc788e4950.rtf	1	"2020-02-13 00:00:00+02"
87504783	0801	5	1	40343	310/951/20	"2020-02-11 00:00:00+02"	"2020-02-12 00:00:00+02"	"Черткова Н. І."	http://od.reyestr.court.gov.ua/files/43/2396621a2d0dd15eac514c269bd0494b.rtf	1	"2020-02-13 00:00:00+02"
87504788	0801	2	5	41090	310/953/20	"2020-02-11 00:00:00+02"	"2020-02-12 00:00:00+02"	"Богомолова Л. В."	http://od.reyestr.court.gov.ua/files/43/31b894c1926521b7e13b3009c9b7fe1f.rtf	1	"2020-02-13 00:00:00+02"
87501452	0370	5	4	40109	140/564/20	"2020-02-11 00:00:00+02"	"2020-02-12 00:00:00+02"	"Дмитрук Валентин Васильович"	http://od.reyestr.court.gov.ua/files/43/29312ef20832782c6429011eb66c3e09.rtf	1	"2020-02-13 00:00:00+02"
87504802	0801	5	1	40376	310/9674/19	"2020-02-10 00:00:00+02"	"2020-02-12 00:00:00+02"	"Полянчук Б. І."	http://od.reyestr.court.gov.ua/files/43/f8a31dc42f800a82d144570a7de07a04.rtf	1	"2020-02-13 00:00:00+02"
87501517	0470	5	4	40131	160/10137/19	"2020-02-04 00:00:00+02"	"2020-02-12 00:00:00+02"	"Юрков Едуард Олегович"	http://od.reyestr.court.gov.ua/files/43/bc12ba1cb20644744d15b3b28e239642.rtf	1	"2020-02-13 00:00:00+02"
87501545	0470	5	4	40076	160/597/20	"2020-02-07 00:00:00+02"	"2020-02-12 00:00:00+02"	"Кальник Віталій Валерійович"	http://od.reyestr.court.gov.ua/files/43/cf3fc3545bae639540150efceb963d15.rtf	1	"2020-02-13 00:00:00+02"
87501556	0470	5	4	40148	160/13410/19	"2020-02-04 00:00:00+02"	"2020-02-12 00:00:00+02"	"Юрков Едуард Олегович"	http://od.reyestr.court.gov.ua/files/43/f488d2abb6f3601297a2d5e5ba980f16.rtf	1	"2020-02-13 00:00:00+02"
87501563	0470	5	4	5589	160/9523/18	"2020-02-10 00:00:00+02"	"2020-02-12 00:00:00+02"	"Тулянцева Інна Василівна"	http://od.reyestr.court.gov.ua/files/43/43bc577af52d6688c4aee34e38af804c.rtf	1	"2020-02-13 00:00:00+02"
87504885	0806	3	1	40413	315/176/20	"2020-02-11 00:00:00+02"	"2020-02-12 00:00:00+02"	"Телегуз С. М."	http://od.reyestr.court.gov.ua/files/43/bcd48db81a6df316d40c26063e458cac.rtf	1	"2020-02-13 00:00:00+02"
87504910	0807	5	1	40395	316/284/20	"2020-02-10 00:00:00+02"	"2020-02-12 00:00:00+02"	"Бульба О. М."	http://od.reyestr.court.gov.ua/files/43/d1a95846447c5267a05f4fc9d82e939f.rtf	1	"2020-02-13 00:00:00+02"
87504925	0807	2	5	41010	316/55/20	"2020-02-11 00:00:00+02"	"2020-02-12 00:00:00+02"	"Куценко М. О."	http://od.reyestr.court.gov.ua/files/43/829b0b7391ccd8d12e71eb516129fd4b.rtf	1	"2020-02-13 00:00:00+02"
