87169731	4854	5	4	40052	400/3268/19	"2020-01-27 00:00:00+02"	"2020-01-28 00:00:00+02"	"Федусик А.Г."	http://od.reyestr.court.gov.ua/files/43/05a27f48e0f627dcca30cc8e3803f692.rtf	1	"2020-01-29 00:00:00+02"
87159741	4813	5	1	40346	496/165/16-ц	"2020-01-21 00:00:00+02"	"2020-01-28 00:00:00+02"	"Таварткіладзе О. М."	http://od.reyestr.court.gov.ua/files/43/6569b48c10476436bf5b0eb6cf0e67b5.rtf	1	"2020-01-29 00:00:00+02"
87169752	4854	5	4	40169	420/5055/19	"2020-01-27 00:00:00+02"	"2020-01-28 00:00:00+02"	"Турецька І.О."	http://od.reyestr.court.gov.ua/files/43/293c28f3fe299c8ce4402fda0f96f974.rtf	1	"2020-01-29 00:00:00+02"
87172898	4802	2	5	41090	165/1876/19	"2020-01-24 00:00:00+02"	"2020-01-28 00:00:00+02"	"Гапончук В. В."	http://od.reyestr.court.gov.ua/files/43/1e3addc7bd18df1a5f67ece5e159c5dc.rtf	1	"2020-01-29 00:00:00+02"
87163854	0370	5	4	40157	140/1337/19	"2020-01-27 00:00:00+02"	"2020-01-28 00:00:00+02"	"Денисюк Руслан Степанович"	http://od.reyestr.court.gov.ua/files/43/11fc0b77439750888451a02cb479803c.rtf	1	"2020-01-29 00:00:00+02"
87170160	4854	5	4	40056	400/2660/19	"2020-01-27 00:00:00+02"	"2020-01-28 00:00:00+02"	"Турецька І.О."	http://od.reyestr.court.gov.ua/files/43/511245c3f9c17005234c9e8b3325f76f.rtf	1	"2020-01-29 00:00:00+02"
87163855	0370	5	4	40157	140/811/19	"2020-01-27 00:00:00+02"	"2020-01-28 00:00:00+02"	"Денисюк Руслан Степанович"	http://od.reyestr.court.gov.ua/files/43/399bde808c9d1e563f1bbaf5f40dda99.rtf	1	"2020-01-29 00:00:00+02"
87165419	1370	5	4	40110	380/108/20	"2020-01-24 00:00:00+02"	"2020-01-28 00:00:00+02"	"Грень Наталія Михайлівна"	http://od.reyestr.court.gov.ua/files/43/0e4b01042b8f0df92d7c5a50dbce996e.rtf	1	"2020-01-29 00:00:00+02"
87165509	1570	3	4	40054	420/5350/19	"2020-01-27 00:00:00+02"	"2020-01-28 00:00:00+02"	"Юхтенко Л.Р."	http://od.reyestr.court.gov.ua/files/43/6492ae210ffc1a7a12b3dd85cf74290c.rtf	1	"2020-01-29 00:00:00+02"
87173794	4814	5	1	40377	542/679/18	"2020-01-27 00:00:00+02"	"2020-01-28 00:00:00+02"	"Кузнєцова О. Ю."	http://od.reyestr.court.gov.ua/files/43/2e7a988398a59642095a3f13654de529.rtf	1	"2020-01-29 00:00:00+02"
87169806	4854	5	4	40098	420/6027/19	"2020-01-27 00:00:00+02"	"2020-01-28 00:00:00+02"	"Ступакова І.Г."	http://od.reyestr.court.gov.ua/files/43/0d0d5ff99af8eb362d430cc668204840.rtf	1	"2020-01-29 00:00:00+02"
87181350	5011	3	3	12276	910/12177/19	"2020-01-16 00:00:00+02"	"2020-01-28 00:00:00+02"	"Маринченко Я.В."	http://od.reyestr.court.gov.ua/files/43/ebcba24324b75225695163d13b73b823.rtf	1	"2020-01-29 00:00:00+02"
87159723	4813	5	1	1067	523/4560/18	"2020-01-17 00:00:00+02"	"2020-01-28 00:00:00+02"	"Ващенко Л. Г."	http://od.reyestr.court.gov.ua/files/43/3cf551e9b19aa979d553dc2ad7ce6fcf.rtf	1	"2020-01-29 00:00:00+02"
87181355	5011	5	3	4069	910/16903/19	"2020-01-17 00:00:00+02"	"2020-01-28 00:00:00+02"	"Мельник В.І."	http://od.reyestr.court.gov.ua/files/43/2019991dc3386271f541e303aa4633ad.rtf	1	"2020-01-29 00:00:00+02"
87170084	4854	5	4	40077	521/11995/19	"2020-01-27 00:00:00+02"	"2020-01-28 00:00:00+02"	"Семенюк Г.В."	http://od.reyestr.court.gov.ua/files/43/f16fe62987032696ada535e89dc84e81.rtf	1	"2020-01-29 00:00:00+02"
87170700	4856	5	4	40056	560/3652/19	"2020-01-27 00:00:00+02"	"2020-01-28 00:00:00+02"	"Драчук Т. О."	http://od.reyestr.court.gov.ua/files/43/cec5a0945567801131dc52abe8799502.rtf	1	"2020-01-29 00:00:00+02"
87173783	4814	5	1	40375	524/7812/17	"2020-01-24 00:00:00+02"	"2020-01-28 00:00:00+02"	"Чумак О. В."	http://od.reyestr.court.gov.ua/files/43/1ab48baa118d395ce2b1517b4fa2798a.rtf	1	"2020-01-29 00:00:00+02"
87170983	4857	5	4	40094	1.380.2019.005028	"2020-01-27 00:00:00+02"	"2020-01-28 00:00:00+02"	"Судова-Хомюк Наталія Михайлівна"	http://od.reyestr.court.gov.ua/files/43/805e0bc2fefcf39df774507cc74f1a54.rtf	1	"2020-01-29 00:00:00+02"
87164101	0570	5	4	40152	200/14356/19-а	"2020-01-24 00:00:00+02"	"2020-01-28 00:00:00+02"	"Чучко В.М."	http://od.reyestr.court.gov.ua/files/43/3ed9ffc08c462d7b1f90a2db4a6e8ccf.rtf	1	"2020-01-29 00:00:00+02"
87164097	0570	5	4	40148	200/906/20-а	"2020-01-27 00:00:00+02"	"2020-01-28 00:00:00+02"	"Арестова Л.В."	http://od.reyestr.court.gov.ua/files/43/01745a4f99944eb1f74a5cdc0438f533.rtf	1	"2020-01-29 00:00:00+02"
87159744	4813	5	1	40320	495/6079/17	"2020-01-17 00:00:00+02"	"2020-01-28 00:00:00+02"	"Гірняк Л. А."	http://od.reyestr.court.gov.ua/files/43/a64c1eb939c7765c055556666639136f.rtf	1	"2020-01-29 00:00:00+02"
87164091	0570	5	4	40152	200/914/20-а	"2020-01-27 00:00:00+02"	"2020-01-28 00:00:00+02"	"Кошкош О.О."	http://od.reyestr.court.gov.ua/files/43/d7ea1c41d4b94ed9d53c7947d66cee30.rtf	1	"2020-01-29 00:00:00+02"
87164087	0570	5	4	40149	200/14595/19-а	"2020-01-23 00:00:00+02"	"2020-01-28 00:00:00+02"	"Чучко В.М."	http://od.reyestr.court.gov.ua/files/43/1c5fc7cf664249f9823125a0684435d1.rtf	1	"2020-01-29 00:00:00+02"
87166325	2070	5	4	40149	520/399/20	"2020-01-27 00:00:00+02"	"2020-01-28 00:00:00+02"	"Мороко А.С."	http://od.reyestr.court.gov.ua/files/43/8e604b9a9a38ac3e4679b2e925bbfbdb.rtf	1	"2020-01-29 00:00:00+02"
87173816	4814	5	1	5135	530/443/17	"2020-01-27 00:00:00+02"	"2020-01-28 00:00:00+02"	"Одринська Т. В."	http://od.reyestr.court.gov.ua/files/43/7321bcf74972eb834e2c74198f83ec23.rtf	1	"2020-01-29 00:00:00+02"
87165184	1070	5	4	40052	П/320/527/20	"2020-01-22 00:00:00+02"	"2020-01-28 00:00:00+02"	"Колеснікова І.С."	http://od.reyestr.court.gov.ua/files/43/25a336ae38cad3b773c50942876f5c8e.rtf	1	"2020-01-29 00:00:00+02"
87170057	4854	5	4	40113	400/1582/19	"2020-01-27 00:00:00+02"	"2020-01-28 00:00:00+02"	"Джабурія О.В."	http://od.reyestr.court.gov.ua/files/43/f64ad774335664a03d6d0d82e7914da6.rtf	1	"2020-01-29 00:00:00+02"
87165206	1070	5	4	40148	320/3172/19	"2020-01-24 00:00:00+02"	"2020-01-28 00:00:00+02"	"Колеснікова І.С."	http://od.reyestr.court.gov.ua/files/43/6899e9f3ef170cc53e629012b3c7d3cf.rtf	1	"2020-01-29 00:00:00+02"
87164937	1070	5	4	40038	П/320/544/20	"2020-01-27 00:00:00+02"	"2020-01-28 00:00:00+02"	"Колеснікова І.С."	http://od.reyestr.court.gov.ua/files/43/8d04e9d9a570623c43166e7b2613a6fa.rtf	1	"2020-01-29 00:00:00+02"
87173805	4814	5	1	40330	540/971/18	"2020-01-24 00:00:00+02"	"2020-01-28 00:00:00+02"	"Кузнєцова О. Ю."	http://od.reyestr.court.gov.ua/files/43/1b2302b872f9ea61be60f8f10533edb7.rtf	1	"2020-01-29 00:00:00+02"
87173832	4814	5	1	40330	530/1236/18	"2020-01-27 00:00:00+02"	"2020-01-28 00:00:00+02"	"Одринська Т. В."	http://od.reyestr.court.gov.ua/files/43/f6aad405b4b54c558ea3e45ddc2f3a24.rtf	1	"2020-01-29 00:00:00+02"
87170098	4854	5	4	41462	814/1171/17	"2020-01-27 00:00:00+02"	"2020-01-28 00:00:00+02"	"Вербицька Н. В."	http://od.reyestr.court.gov.ua/files/43/b7f3da86a2dea57daecb247f36308ada.rtf	1	"2020-01-29 00:00:00+02"
87164934	1070	5	4	40038	П/320/466/20	"2020-01-27 00:00:00+02"	"2020-01-28 00:00:00+02"	"Колеснікова І.С."	http://od.reyestr.court.gov.ua/files/43/967bc9d020046c00527d89d1f74a3fa0.rtf	1	"2020-01-29 00:00:00+02"
87164924	1070	5	4	40149	П/320/445/20	"2020-01-24 00:00:00+02"	"2020-01-28 00:00:00+02"	"Колеснікова І.С."	http://od.reyestr.court.gov.ua/files/43/2186bc1422e3fb23f1321c2b6502cb16.rtf	1	"2020-01-29 00:00:00+02"
87165222	1370	5	4	40148	1.380.2019.007033	"2020-01-27 00:00:00+02"	"2020-01-28 00:00:00+02"	"Кедик Марія Василівна"	http://od.reyestr.court.gov.ua/files/43/c5b9301e9b389904651716908fa092cb.rtf	1	"2020-01-29 00:00:00+02"
87170703	4857	5	4	40166	460/3438/19	"2020-01-27 00:00:00+02"	"2020-01-28 00:00:00+02"	"Коваль Роман Йосипович"	http://od.reyestr.court.gov.ua/files/43/4c087d60f672a59d13054de7c8e48437.rtf	1	"2020-01-29 00:00:00+02"
87163910	0570	5	4	40106	200/14276/19-а	"2020-01-27 00:00:00+02"	"2020-01-28 00:00:00+02"	"Аляб'єв І.Г."	http://od.reyestr.court.gov.ua/files/43/2176822afbdb2c0fe74978807dd02406.rtf	1	"2020-01-29 00:00:00+02"
87169621	4851	5	4	40029	440/5214/19	"2020-01-27 00:00:00+02"	"2020-01-28 00:00:00+02"	"Бартош Н.С."	http://od.reyestr.court.gov.ua/files/43/8abe4de4271b702b5d02176f633975f9.rtf	1	"2020-01-29 00:00:00+02"
87170842	4857	5	4	40129	1.380.2019.004905	"2020-01-27 00:00:00+02"	"2020-01-28 00:00:00+02"	"Качмар Володимир Ярославович"	http://od.reyestr.court.gov.ua/files/43/14b858a05ead4efc66f2fa342352e92a.rtf	1	"2020-01-29 00:00:00+02"
87169620	4851	5	4	40074	520/10472/19	"2020-01-27 00:00:00+02"	"2020-01-28 00:00:00+02"	"Перцова Т.С."	http://od.reyestr.court.gov.ua/files/43/42b51b42637a31f537012cfd6d91b275.rtf	1	"2020-01-29 00:00:00+02"
87163889	0570	5	4	40054	200/14511/19-а	"2020-01-27 00:00:00+02"	"2020-01-28 00:00:00+02"	"Арестова Л.В."	http://od.reyestr.court.gov.ua/files/43/63fd64da4946a4ac822b30bdadbd0264.rtf	1	"2020-01-29 00:00:00+02"
87164816	0970	5	4	40154	300/120/20	"2020-01-27 00:00:00+02"	"2020-01-28 00:00:00+02"	"Кафарський В.В."	http://od.reyestr.court.gov.ua/files/43/ad20bee9dc7d608c5de5cf5bfb6399a2.rtf	1	"2020-01-29 00:00:00+02"
87165594	1670	5	4	40098	440/340/20	"2020-01-27 00:00:00+02"	"2020-01-28 00:00:00+02"	"С.С. Сич"	http://od.reyestr.court.gov.ua/files/43/ea33ec380d4c7f049bf32bd561f3de6b.rtf	1	"2020-01-29 00:00:00+02"
87170563	4857	5	4	40129	140/2345/19	"2020-01-27 00:00:00+02"	"2020-01-28 00:00:00+02"	"Іщук Лариса Петрівна"	http://od.reyestr.court.gov.ua/files/43/bf0badc375f2b56d462244cb1b03d2e6.rtf	1	"2020-01-29 00:00:00+02"
87165599	1670	5	4	40151	440/3021/19	"2020-01-27 00:00:00+02"	"2020-01-28 00:00:00+02"	"О.В. Гіглава"	http://od.reyestr.court.gov.ua/files/43/3689d39ab603c694163fbdd25f73263b.rtf	1	"2020-01-29 00:00:00+02"
87176871	4820	5	1	40336	682/73/19	"2020-01-27 00:00:00+02"	"2020-01-28 00:00:00+02"	"Купельський А. В."	http://od.reyestr.court.gov.ua/files/43/244db1f1a6b5ea9f50ffa61a3256fbb0.rtf	1	"2020-01-29 00:00:00+02"
