87442598	4817	5	2		604/87/20	"2020-02-07 00:00:00+02"	"2020-02-09 00:00:00+02"	"Сарновський В. Я."	http://od.reyestr.court.gov.ua/files/43/9a1de17f57b7e71f1e34f1cbd006e1c3.rtf	1	"2020-02-10 00:00:00+02"
87442599	4806	2	1	40428	308/11771/19	"2020-02-03 00:00:00+02"	"2020-02-09 00:00:00+02"	"Мацунич М. В."	http://od.reyestr.court.gov.ua/files/43/83385b805e89c824c7e13b63d5964ccb.rtf	1	"2020-02-10 00:00:00+02"
87442605	4817	5	1	41462	1915/12218/2012	"2020-02-07 00:00:00+02"	"2020-02-09 00:00:00+02"	"Дикун С. І."	http://od.reyestr.court.gov.ua/files/43/3b4d307e8d8c8625797b5e0582246577.rtf	1	"2020-02-10 00:00:00+02"
87442618	4806	2	1	1067	309/3924/17	"2020-01-23 00:00:00+02"	"2020-02-09 00:00:00+02"	"Куштан Б. П."	http://od.reyestr.court.gov.ua/files/43/ca1ee026508dc71b1a7bc6d29a3690bd.rtf	1	"2020-02-10 00:00:00+02"
87442624	4807	2	1	40437	333/6794/19	"2020-02-05 00:00:00+02"	"2020-02-09 00:00:00+02"	"Гончар М. С."	http://od.reyestr.court.gov.ua/files/43/903408ed08cb0e45de2b9107137df6e5.rtf	1	"2020-02-10 00:00:00+02"
87442631	4807	5	2	40576	310/9005/19	"2020-02-07 00:00:00+02"	"2020-02-09 00:00:00+02"	"Дадашева С. В."	http://od.reyestr.court.gov.ua/files/43/6f952879dd3b58f1df12111b1689a0d8.rtf	1	"2020-02-10 00:00:00+02"
87442643	4819	2	2	40577	489/3560/19	"2020-02-06 00:00:00+02"	"2020-02-09 00:00:00+02"	"Гемма Ю. М."	http://od.reyestr.court.gov.ua/files/43/091a09ec5806f5d902ac9441885f545e.rtf	1	"2020-02-10 00:00:00+02"
87442763	4820	5	2	40456	686/330/20	"2020-02-05 00:00:00+02"	"2020-02-09 00:00:00+02"	"Бережний С. Д."	http://od.reyestr.court.gov.ua/files/43/0cb549ccbfe380fb1bcce2ad5a42fa75.rtf	1	"2020-02-10 00:00:00+02"
87442780	4823	5	2	40577	740/2537/19	"2020-02-04 00:00:00+02"	"2020-02-09 00:00:00+02"	"Акуленко С. О."	http://od.reyestr.court.gov.ua/files/43/b5dd0baf5ad67cba93d4c1321fe4c279.rtf	1	"2020-02-10 00:00:00+02"
87442783	4811	5	1	40346	463/6228/17	"2020-01-30 00:00:00+02"	"2020-02-09 00:00:00+02"	"Савуляк Р. В."	http://od.reyestr.court.gov.ua/files/43/a7c3dc84387cdcfe0f2b58593a667617.rtf	1	"2020-02-10 00:00:00+02"
87442784	4823	5	1	40323	744/537/19	"2020-02-06 00:00:00+02"	"2020-02-09 00:00:00+02"	"Євстафієв О. К."	http://od.reyestr.court.gov.ua/files/43/368b488213bb1749ed16d6c75c6fef6e.rtf	1	"2020-02-10 00:00:00+02"
87442799	4823	2	1	40375	728/846/19	"2020-02-05 00:00:00+02"	"2020-02-09 00:00:00+02"	"Мамонова О. Є."	http://od.reyestr.court.gov.ua/files/43/6cb3c23f7d7467f2819e405e1fdf3c9c.rtf	1	"2020-02-10 00:00:00+02"
87442810	4811	2	1	40338	445/409/18	"2020-02-04 00:00:00+02"	"2020-02-09 00:00:00+02"	"Курій Н. М."	http://od.reyestr.court.gov.ua/files/43/fba7ecc174d7983ae0a660274c592404.rtf	1	"2020-02-10 00:00:00+02"
87442812	4823	5	2	40475	733/1052/17	"2020-02-05 00:00:00+02"	"2020-02-09 00:00:00+02"	"Демченко О. В."	http://od.reyestr.court.gov.ua/files/43/77d60a3fa66eca4d8382bf0bdc62df9a.rtf	1	"2020-02-10 00:00:00+02"
87442819	4811	5	1	40351	465/4192/16-ц	"2020-02-07 00:00:00+02"	"2020-02-09 00:00:00+02"	"Левик Я. А."	http://od.reyestr.court.gov.ua/files/43/a977bdc472cb2513c0f7fd4d57cd3bc9.rtf	1	"2020-02-10 00:00:00+02"
87442822	4811	5	1	40351	457/1249/19	"2020-02-07 00:00:00+02"	"2020-02-09 00:00:00+02"	"Приколота Т. І."	http://od.reyestr.court.gov.ua/files/43/449c695297957697d8f6402a58b025e4.rtf	1	"2020-02-10 00:00:00+02"
87442825	4811	5	2	40932	441/660/15-к	"2020-02-03 00:00:00+02"	"2020-02-09 00:00:00+02"	"Калиняк О. М."	http://od.reyestr.court.gov.ua/files/43/f1e735cc35157ba6cf803f15c55387b8.rtf	1	"2020-02-10 00:00:00+02"
87442854	4812	5	2	40931	468/810/16-к	"2020-02-07 00:00:00+02"	"2020-02-09 00:00:00+02"	"Чебанова-Губарєва Н. В."	http://od.reyestr.court.gov.ua/files/43/f3e2c03d7e252bca242880f49c87f3c8.rtf	1	"2020-02-10 00:00:00+02"
87442871	4812	5	1	40346	661/599/19	"2020-02-07 00:00:00+02"	"2020-02-09 00:00:00+02"	"Бондаренко Т. З."	http://od.reyestr.court.gov.ua/files/43/28a7e382d815dd641a084af15e7befd7.rtf	1	"2020-02-10 00:00:00+02"
