87084291	0609	5	2	40469	296/220/20	"2020-01-17 00:00:00+02"	"2020-01-23 00:00:00+02"	"Адамович О. Й."	http://od.reyestr.court.gov.ua/files/43/4a0b1e78ebd662751ec507cfae7bf721.rtf	1	"2020-01-24 00:00:00+02"
87084297	0610	5	1	40376	279/4276/19	"2020-01-22 00:00:00+02"	"2020-01-23 00:00:00+02"	"Моголівець І. А."	http://od.reyestr.court.gov.ua/files/43/3d6aca64d9f80665df612d484fa45ea1.rtf	1	"2020-01-24 00:00:00+02"
87084306	0610	2	5	40943	279/71/20	"2020-01-21 00:00:00+02"	"2020-01-23 00:00:00+02"	"Невмержицька О. А."	http://od.reyestr.court.gov.ua/files/43/8046c23d236c15cc2ac9902cd1294eb4.rtf	1	"2020-01-24 00:00:00+02"
87084308	0610	5	1	41457	279/5738/19	"2020-01-22 00:00:00+02"	"2020-01-23 00:00:00+02"	"Моголівець І. А."	http://od.reyestr.court.gov.ua/files/43/b496dc48159057488e6e5fb7da36a6ff.rtf	1	"2020-01-24 00:00:00+02"
87084319	0610	5	1	40348	279/6272/19	"2020-01-22 00:00:00+02"	"2020-01-23 00:00:00+02"	"Невмержицька О. А."	http://od.reyestr.court.gov.ua/files/43/5bbd8001e09467e0372c72d92b484cb8.rtf	1	"2020-01-24 00:00:00+02"
87084335	0611	3	1	40376	935/1877/19	"2020-01-22 00:00:00+02"	"2020-01-23 00:00:00+02"	"Василенко Р. О."	http://od.reyestr.court.gov.ua/files/43/0a67e9faf71e78137283f1a44dc5e482.rtf	1	"2020-01-24 00:00:00+02"
87084339	0611	5	2	41453	935/1811/19	"2020-01-22 00:00:00+02"	"2020-01-23 00:00:00+02"	"Рибнікова М. М."	http://od.reyestr.court.gov.ua/files/43/0d536d2219b3f9954a54b49cda130c67.rtf	1	"2020-01-24 00:00:00+02"
87084341	0611	5	2	41453	935/1817/19	"2020-01-22 00:00:00+02"	"2020-01-23 00:00:00+02"	"Рибнікова М. М."	http://od.reyestr.court.gov.ua/files/43/4a43373d75d2ce07d7adcbf74c5e5b96.rtf	1	"2020-01-24 00:00:00+02"
87071758	0970	5	4	40101	300/2565/19	"2020-01-22 00:00:00+02"	"2020-01-23 00:00:00+02"	"Микитюк Р.В."	http://od.reyestr.court.gov.ua/files/43/c04ae5b7a621cd9c59d065c6082663d9.rtf	1	"2020-01-24 00:00:00+02"
87071779	1329	2	5	41233	944/5631/19	"2020-01-22 00:00:00+02"	"2020-01-23 00:00:00+02"	"Швед Н. П."	http://od.reyestr.court.gov.ua/files/43/897aa802fd8e1dba2266af6e1b79d75f.rtf	1	"2020-01-24 00:00:00+02"
87071829	1329	5	2	40506	944/6393/19	"2020-01-22 00:00:00+02"	"2020-01-23 00:00:00+02"	"Швед Н. П."	http://od.reyestr.court.gov.ua/files/43/7e4ae9530ad945c1e9572fdc414c3316.rtf	1	"2020-01-24 00:00:00+02"
87071837	1329	5	2	40507	944/6395/19	"2020-01-22 00:00:00+02"	"2020-01-23 00:00:00+02"	"Швед Н. П."	http://od.reyestr.court.gov.ua/files/43/a290d7053d1116a0030bde5ac021c1be.rtf	1	"2020-01-24 00:00:00+02"
87071875	1801	5	1	40355	573/2305/19	"2020-01-22 00:00:00+02"	"2020-01-23 00:00:00+02"	"Черкашина М. С."	http://od.reyestr.court.gov.ua/files/43/bc2758db745cb7e653d182fab72566d7.rtf	1	"2020-01-24 00:00:00+02"
