87026190	2506	5	2	40506	750/441/20	"2020-01-21 00:00:00+02"	"2020-01-22 00:00:00+02"	"Рощина Т. С."	http://od.reyestr.court.gov.ua/files/43/41eaa258f924e8fe4651855c2ba04773.rtf	1	"2020-01-23 00:00:00+02"
87042336	0412	5	1	40337	201/7592/19	"2020-01-21 00:00:00+02"	"2020-01-22 00:00:00+02"	"Демидова С. О."	http://od.reyestr.court.gov.ua/files/43/a8c22f865c19d452bb7808ac2f465c6c.rtf	1	"2020-01-23 00:00:00+02"
87050827	2031	5	2	5304	621/2571/16-к	"2020-01-21 00:00:00+02"	"2020-01-22 00:00:00+02"	"Смирнов В. А."	http://od.reyestr.court.gov.ua/files/43/3378f8ef77b10b36ff470a124f411dd2.rtf	1	"2020-01-23 00:00:00+02"
87047201	0910	3	1	40367	347/2067/19	"2020-01-21 00:00:00+02"	"2020-01-22 00:00:00+02"	"Крилюк М. І."	http://od.reyestr.court.gov.ua/files/43/fccbf939aaaee4470eaabd6e0bcdf14b.rtf	1	"2020-01-23 00:00:00+02"
87049737	1230	3	1	40413	431/219/20	"2020-01-21 00:00:00+02"	"2020-01-22 00:00:00+02"	"Колядов В. Ю."	http://od.reyestr.court.gov.ua/files/43/4857d12a17c0cd95dee88d672b6392bc.rtf	1	"2020-01-23 00:00:00+02"
87042345	0412	5	1	1061	201/12570/18	"2020-01-21 00:00:00+02"	"2020-01-22 00:00:00+02"	"Антонюк О. А."	http://od.reyestr.court.gov.ua/files/43/da4bd120eb2b69265914de7f4b723fd4.rtf	1	"2020-01-23 00:00:00+02"
87030790	1718	3	1	40402	572/1714/19	"2020-01-21 00:00:00+02"	"2020-01-22 00:00:00+02"	"Слободянюк Б. К."	http://od.reyestr.court.gov.ua/files/43/092945ae9242b0f3e46a3859ab19e4a9.rtf	1	"2020-01-23 00:00:00+02"
87039246	2204	3	1	40346	672/1345/19	"2020-01-20 00:00:00+02"	"2020-01-22 00:00:00+02"	"Федорук І. М."	http://od.reyestr.court.gov.ua/files/43/44918d4effa0ad67c7345d8135d54e4c.rtf	1	"2020-01-23 00:00:00+02"
87051819	2412	5	2	40506	723/243/20	"2020-01-20 00:00:00+02"	"2020-01-22 00:00:00+02"	"Бужора В. Т."	http://od.reyestr.court.gov.ua/files/43/727458fed03d9a7369f862f74c09385a.rtf	1	"2020-01-23 00:00:00+02"
87042350	0412	2	5	41090	201/13856/19	"2020-01-15 00:00:00+02"	"2020-01-22 00:00:00+02"	"Гончаренко В. М."	http://od.reyestr.court.gov.ua/files/43/502608680e22ddb10183fedd8fdad46a.rtf	1	"2020-01-23 00:00:00+02"
87024944	1819	3	1	40410	589/4033/19	"2020-01-20 00:00:00+02"	"2020-01-22 00:00:00+02"	"Лєвша С. Л."	http://od.reyestr.court.gov.ua/files/43/34a40e99019ff6f60949bec326053d59.rtf	1	"2020-01-23 00:00:00+02"
87053116	2030	5	2	40612	632/641/17	"2020-01-21 00:00:00+02"	"2020-01-22 00:00:00+02"	"Васянович Г. М."	http://od.reyestr.court.gov.ua/files/43/276a107ea8c1aa94a2351e49e483ac74.rtf	1	"2020-01-23 00:00:00+02"
87033198	2608	5	2	12749	759/34/20	"2020-01-17 00:00:00+02"	"2020-01-22 00:00:00+02"	"Кириленко Т. В."	http://od.reyestr.court.gov.ua/files/43/f04cdc6fcbcefc502a8ad1789624ce9c.rtf	1	"2020-01-23 00:00:00+02"
87024894	1819	3	1	40387	589/4977/19	"2020-01-09 00:00:00+02"	"2020-01-22 00:00:00+02"	"Сидорчук О. М."	http://od.reyestr.court.gov.ua/files/43/8ada262580d37cdf4b831de8a8659e73.rtf	1	"2020-01-23 00:00:00+02"
87036172	0570	3	4	40148	200/14797/19-а	"2020-01-21 00:00:00+02"	"2020-01-22 00:00:00+02"	"Хохленков О.В."	http://od.reyestr.court.gov.ua/files/43/3cd8ca3dcfd83b4e7b9ee191758f25c9.rtf	1	"2020-01-23 00:00:00+02"
87032825	2606	5	2	40469	757/65032/19-к	"2019-12-18 00:00:00+02"	"2020-01-22 00:00:00+02"	"Карабань В. М."	http://od.reyestr.court.gov.ua/files/43/69ad449ecd3b8fffcaf5e63f7e511a47.rtf	1	"2020-01-23 00:00:00+02"
87056061	5025	5	3	4111	924/881/16	"2020-01-21 00:00:00+02"	"2020-01-22 00:00:00+02"	"Вибодовський О.Д."	http://od.reyestr.court.gov.ua/files/43/83ff53c4615cf90d167e18add2fd9ceb.rtf	1	"2020-01-23 00:00:00+02"
87040655	4806	5	1	1053	305/1468/16-ц	"2020-01-16 00:00:00+02"	"2020-01-22 00:00:00+02"	"Джуга С. Д."	http://od.reyestr.court.gov.ua/files/43/ca5d938999730326ad65f0ea59ea5160.rtf	1	"2020-01-23 00:00:00+02"
87047670	1114	3	1	40355	394/619/19	"2020-01-21 00:00:00+02"	"2020-01-22 00:00:00+02"	"Партоліна І. П."	http://od.reyestr.court.gov.ua/files/43/4372b8671bab0df1a41a60d80ede6429.rtf	1	"2020-01-23 00:00:00+02"
87056459	0204	5	2	40578	129/2785/19	"2020-01-22 00:00:00+02"	"2020-01-22 00:00:00+02"	"Капуш І. С."	http://od.reyestr.court.gov.ua/files/43/a32c400a4b78c172aa47c8584741b495.rtf	1	"2020-01-23 00:00:00+02"
87032317	2606	5	2	40451	757/44097/19-к	"2019-08-21 00:00:00+03"	"2020-01-22 00:00:00+02"	"Карабань В. М."	http://od.reyestr.court.gov.ua/files/43/950589f77c5c8e1133e86eb3880ad8f9.rtf	1	"2020-01-23 00:00:00+02"
87032850	2607	2	5	41080	758/14425/19	"2020-01-17 00:00:00+02"	"2020-01-22 00:00:00+02"	"Павленко О. О."	http://od.reyestr.court.gov.ua/files/43/0595e86fb8ad1a4b5f5677f0aa41ac2c.rtf	1	"2020-01-23 00:00:00+02"
87047859	1204	3	1	1070	408/7320/18-ц	"2020-01-20 00:00:00+02"	"2020-01-22 00:00:00+02"	"Кускова Т. В."	http://od.reyestr.court.gov.ua/files/43/09a77c9ed148aa7fb21280657ae66f26.rtf	1	"2020-01-23 00:00:00+02"
87037391	1303	5	1	40376	943/1853/19	"2020-01-21 00:00:00+02"	"2020-01-22 00:00:00+02"	"Кос І. Б."	http://od.reyestr.court.gov.ua/files/43/e546b28896bb1b4dffd905a70a1b3a07.rtf	1	"2020-01-23 00:00:00+02"
87051364	4803	2	1	40345	210/4724/19	"2020-01-21 00:00:00+02"	"2020-01-22 00:00:00+02"	"Бондар Я. М."	http://od.reyestr.court.gov.ua/files/43/35ade9e7c1132bafe41eed05fb6f3ab2.rtf	1	"2020-01-23 00:00:00+02"
87037623	1309	2	5	41256	462/6909/19	"2020-01-20 00:00:00+02"	"2020-01-22 00:00:00+02"	"Гедз Б. М."	http://od.reyestr.court.gov.ua/files/43/df6a03ec6778f29d6439e3c6808c415e.rtf	1	"2020-01-23 00:00:00+02"
87056267	0516	3	1	40387	229/6125/19	"2020-01-20 00:00:00+02"	"2020-01-22 00:00:00+02"	"Лебеженко В. О."	http://od.reyestr.court.gov.ua/files/43/0c87c65d341081982c0334a14266a28f.rtf	1	"2020-01-23 00:00:00+02"
87025750	2125	5	2	40925	766/24301/19	"2020-01-14 00:00:00+02"	"2020-01-22 00:00:00+02"	"Зубов О. С."	http://od.reyestr.court.gov.ua/files/43/9e077026730d23cf37ba3e6836c987eb.rtf	1	"2020-01-23 00:00:00+02"
