86871631	2601	5	2	40470	752/26517/19	"2019-12-24 00:00:00+02"	"2020-01-14 00:00:00+02"	"Чередніченко Н. П."	http://od.reyestr.court.gov.ua/files/43/96f253e291e4d44297679dae206e7314.rtf	1	"2020-01-15 00:00:00+02"
86876590	4824	5	2	40717	758/1677/19	"2020-01-13 00:00:00+02"	"2020-01-14 00:00:00+02"	"Новов Сергій Олександрович"	http://od.reyestr.court.gov.ua/files/43/fd5a90e2e06b3bfbafb2ac3db5ca3054.rtf	1	"2020-01-15 00:00:00+02"
86856208	0415	5	1	40346	208/8196/19	"2020-01-09 00:00:00+02"	"2020-01-14 00:00:00+02"	"Івченко Т. П."	http://od.reyestr.court.gov.ua/files/43/d24f71954cec984d2baf8a1e9a256c57.rtf	1	"2020-01-15 00:00:00+02"
86863160	1111	5	2	40469	405/25/20	"2020-01-13 00:00:00+02"	"2020-01-14 00:00:00+02"	"Тьор Є. М."	http://od.reyestr.court.gov.ua/files/43/5a4c00e8875c904bf94b2d027629e418.rtf	1	"2020-01-15 00:00:00+02"
86865702	2514	5	2	40470	740/150/20	"2020-01-12 00:00:00+02"	"2020-01-14 00:00:00+02"	"Ковальова Т. Г."	http://od.reyestr.court.gov.ua/files/43/d4df107f4e969a44827de775af320882.rtf	1	"2020-01-15 00:00:00+02"
86856266	0413	5	1	40376	212/6979/19	"2020-01-13 00:00:00+02"	"2020-01-14 00:00:00+02"	"Чорний І. Я."	http://od.reyestr.court.gov.ua/files/43/cfcf1daba891f5aa7421fbacde637674.rtf	1	"2020-01-15 00:00:00+02"
86876413	4910	5	2	40476	991/161/20	"2020-01-10 00:00:00+02"	"2020-01-14 00:00:00+02"	"Біцюк А. В."	http://od.reyestr.court.gov.ua/files/43/6d457ac7eda524bd05b525a1903596bc.rtf	1	"2020-01-15 00:00:00+02"
86872095	2604	5	2	40475	755/2589/19	"2020-01-08 00:00:00+02"	"2020-01-14 00:00:00+02"	"Марченко М. В."	http://od.reyestr.court.gov.ua/files/43/e35f74fea32e3111abaa61648d23cc78.rtf	1	"2020-01-15 00:00:00+02"
86865034	2125	5	1	40376	766/22400/19	"2020-01-13 00:00:00+02"	"2020-01-14 00:00:00+02"	"Ус О. В."	http://od.reyestr.court.gov.ua/files/43/b7ce62fbfadfe6370c0e475679ae79fa.rtf	1	"2020-01-15 00:00:00+02"
86861395	1013	5	4	40154	367/324/20	"2020-01-13 00:00:00+02"	"2020-01-14 00:00:00+02"	"Карабаза Н. Ф."	http://od.reyestr.court.gov.ua/files/43/dd6e6092bbdf067dfa4fd4f0d24c67da.rtf	1	"2020-01-15 00:00:00+02"
86861427	1015	5	1	40343	369/191/20	"2020-01-13 00:00:00+02"	"2020-01-14 00:00:00+02"	"Дубас Т. В."	http://od.reyestr.court.gov.ua/files/43/72cb8c9fa688330e8be55f7b7429619c.rtf	1	"2020-01-15 00:00:00+02"
86861436	1016	2	5	41080	370/3649/19	"2020-01-13 00:00:00+02"	"2020-01-14 00:00:00+02"	"Тандир О. В."	http://od.reyestr.court.gov.ua/files/43/e390f7ec16b09c1478acf0bc304f863d.rtf	1	"2020-01-15 00:00:00+02"
86861456	1018	5	1	40348	372/4238/19	"2020-01-13 00:00:00+02"	"2020-01-14 00:00:00+02"	"Тиханський О. Б."	http://od.reyestr.court.gov.ua/files/43/8db24a317bf97528727ccb73cd1298b6.rtf	1	"2020-01-15 00:00:00+02"
86861460	1018	5	1	40376	372/3776/19	"2020-01-13 00:00:00+02"	"2020-01-14 00:00:00+02"	"Тиханський О. Б."	http://od.reyestr.court.gov.ua/files/43/7dd1b7a741a00b6df4afcbd3297e24c0.rtf	1	"2020-01-15 00:00:00+02"
86879435	5014	5	3	4068	913/599/19	"2020-01-09 00:00:00+02"	"2020-01-14 00:00:00+02"	"Корнієнко В.В."	http://od.reyestr.court.gov.ua/files/43/9f560d76a7205afe22fe1c0d6f37dc9c.rtf	1	"2020-01-15 00:00:00+02"
86865453	2504	5	1	40376	731/535/19	"2020-01-13 00:00:00+02"	"2020-01-14 00:00:00+02"	"Савенко А. І."	http://od.reyestr.court.gov.ua/files/43/0e4a5f2c5872be0d7eae96db6788c358.rtf	1	"2020-01-15 00:00:00+02"
86856280	0413	5	1	40343	212/9564/19	"2020-01-13 00:00:00+02"	"2020-01-14 00:00:00+02"	"Борис О. Н."	http://od.reyestr.court.gov.ua/files/43/71c3966570fb94bae3eeda19ca176e7f.rtf	1	"2020-01-15 00:00:00+02"
86856298	0417	5	1	40346	202/8242/19	"2020-01-13 00:00:00+02"	"2020-01-14 00:00:00+02"	"Бєльченко Л. А."	http://od.reyestr.court.gov.ua/files/43/ca65849d88b7b115ecb65efd57bf2e17.rtf	1	"2020-01-15 00:00:00+02"
86872082	2604	5	2	40475	755/2589/19	"2020-01-03 00:00:00+02"	"2020-01-14 00:00:00+02"	"Марченко М. В."	http://od.reyestr.court.gov.ua/files/43/aca5995c5667feae2ceb2c39e1512891.rtf	1	"2020-01-15 00:00:00+02"
86872079	2604	5	2	40475	755/2589/19	"2020-01-03 00:00:00+02"	"2020-01-14 00:00:00+02"	"Марченко М. В."	http://od.reyestr.court.gov.ua/files/43/4c907ebbef953f788ae0c53e92b82277.rtf	1	"2020-01-15 00:00:00+02"
86866132	2219	5	1	40354	687/30/20	"2020-01-13 00:00:00+02"	"2020-01-14 00:00:00+02"	"Кулєбякін В. О."	http://od.reyestr.court.gov.ua/files/43/f2dc33316cccbc1305a9816d750babef.rtf	1	"2020-01-15 00:00:00+02"
86872077	2604	5	2	40475	755/2589/19	"2020-01-08 00:00:00+02"	"2020-01-14 00:00:00+02"	"Марченко М. В."	http://od.reyestr.court.gov.ua/files/43/071c20446a15e4373b9da30fe8377c39.rtf	1	"2020-01-15 00:00:00+02"
86856317	0414	5	1	40395	176/2696/19	"2020-01-13 00:00:00+02"	"2020-01-14 00:00:00+02"	"Кучма В. В."	http://od.reyestr.court.gov.ua/files/43/1b7f5dc37ffe46b04a4541fb6c36487f.rtf	1	"2020-01-15 00:00:00+02"
86864359	1815	4	1	40394	585/4820/19	"2020-01-11 00:00:00+02"	"2020-01-14 00:00:00+02"	"Шульга В. О."	http://od.reyestr.court.gov.ua/files/43/1faa720607f5b09ca6989210b6a69f19.rtf	1	"2020-01-15 00:00:00+02"
86860873	1423	4	1	40394	490/10644/19	"2020-01-10 00:00:00+02"	"2020-01-14 00:00:00+02"	"Черенкова Н. П."	http://od.reyestr.court.gov.ua/files/43/ff97f60b9a82fbb24bc971a3aa0ad887.rtf	1	"2020-01-15 00:00:00+02"
86855779	0408	5	1	40389	210/31/20	"2020-01-08 00:00:00+02"	"2020-01-14 00:00:00+02"	"Ступак С. В."	http://od.reyestr.court.gov.ua/files/43/c6d0129d214e795cc437dbb5fd3af678.rtf	1	"2020-01-15 00:00:00+02"
86872556	2606	5	2	40476	757/48738/19-к	"2019-12-24 00:00:00+02"	"2020-01-14 00:00:00+02"	"Остапчук Т. В."	http://od.reyestr.court.gov.ua/files/43/c133e4cf8f526e166fa3f52461296083.rtf	1	"2020-01-15 00:00:00+02"
86865286	2214	5	1	40368	682/68/20	"2020-01-13 00:00:00+02"	"2020-01-14 00:00:00+02"	"Шевчук В. В."	http://od.reyestr.court.gov.ua/files/43/84cfd2f2e117c7aa1778f7a930288d56.rtf	1	"2020-01-15 00:00:00+02"
86871707	2601	2	2	40720	752/181/20	"2020-01-13 00:00:00+02"	"2020-01-14 00:00:00+02"	"Дідик М. В."	http://od.reyestr.court.gov.ua/files/43/34c33c371249ee4196595ee8964cf08b.rtf	1	"2020-01-15 00:00:00+02"
86855780	0403	5	1	40346	200/8445/19	"2019-11-14 00:00:00+02"	"2020-01-14 00:00:00+02"	"Литвиненко І. Ю."	http://od.reyestr.court.gov.ua/files/43/51a552a9c9f8e0bc93b783c3c5f1ad24.rtf	1	"2020-01-15 00:00:00+02"
86876418	4910	5	2	40476	991/163/20	"2020-01-10 00:00:00+02"	"2020-01-14 00:00:00+02"	"Біцюк А. В."	http://od.reyestr.court.gov.ua/files/43/bc8c0c6532b6e9a1405a9f340cea0d03.rtf	1	"2020-01-15 00:00:00+02"
86866047	2213	5	1	12718	681/1476/19	"2020-01-11 00:00:00+02"	"2020-01-14 00:00:00+02"	"Горщар А. Г."	http://od.reyestr.court.gov.ua/files/43/be9baa4730c538581c8f8034cbc42f11.rtf	1	"2020-01-15 00:00:00+02"
