87533952	0810	5	2	40467	317/444/20	"2020-02-12 00:00:00+02"	"2020-02-13 00:00:00+02"	"Яркіна С. В."		0	"2021-02-15 00:00:00+02"
87523194	4807	5	2		4807/2151/19	"2019-04-02 00:00:00+03"	"2020-02-13 00:00:00+02"	"Білоконев В. М."		0	"2021-02-15 00:00:00+02"
87538680	1111	5	2	40467	405/906/20	"2020-02-10 00:00:00+02"	"2020-02-13 00:00:00+02"	"Загреба А. В."		0	"2021-02-15 00:00:00+02"
87533386	0712	5	2	40467	308/935/20	"2020-02-12 00:00:00+02"	"2020-02-13 00:00:00+02"	"Бенца К. К."		0	"2021-02-15 00:00:00+02"
87541111	1627	5	2	40467	547/115/20	"2020-02-12 00:00:00+02"	"2020-02-13 00:00:00+02"	"Харченко В. Ф."		0	"2021-02-15 00:00:00+02"
87543960	2016	5	2	40467	623/500/20	"2020-02-12 00:00:00+02"	"2020-02-13 00:00:00+02"	"Бєссонова Т. Д."		0	"2021-02-15 00:00:00+02"
87522764	0417	5	2	40467	202/852/20	"2020-02-11 00:00:00+02"	"2020-02-13 00:00:00+02"	"Слюсар Л. П."		0	"2021-02-15 00:00:00+02"
87522838	1412	5	2	40467	487/836/20	"2020-02-11 00:00:00+02"	"2020-02-13 00:00:00+02"	"Карташева Т. А."		0	"2021-02-15 00:00:00+02"
87523019	0519	5	2	40467	263/1815/20	"2020-02-11 00:00:00+02"	"2020-02-13 00:00:00+02"	"Музика О. М."		0	"2021-02-15 00:00:00+02"
87538882	1111	5	2	40467	405/946/20	"2020-02-11 00:00:00+02"	"2020-02-13 00:00:00+02"	"Загреба А. В."		0	"2021-02-15 00:00:00+02"
87538570	1328	5	2	12745	466/1044/20	"2020-02-11 00:00:00+02"	"2020-02-13 00:00:00+02"	"Баєва О. І."		0	"2021-02-15 00:00:00+02"
87547271	2606	5	2	40467	757/4769/20-к	"2020-02-03 00:00:00+02"	"2020-02-13 00:00:00+02"	"Білоцерківець О. А."		0	"2021-02-15 00:00:00+02"
87528127	0308	5	2	40467	161/2330/20	"2020-02-12 00:00:00+02"	"2020-02-13 00:00:00+02"	"Івасюта Л. В."		0	"2021-02-15 00:00:00+02"
87541690	1915	5	2	12745	607/30100/19	"2019-12-29 00:00:00+02"	"2020-02-13 00:00:00+02"	"Дуда О. О."		0	"2021-02-15 00:00:00+02"
87522828	1412	2	2	40467	487/247/20	"2020-02-06 00:00:00+02"	"2020-02-13 00:00:00+02"	"Щербина С. В."		0	"2021-02-15 00:00:00+02"
87523242	4807	5	2		4807/6657/19	"2019-10-10 00:00:00+03"	"2020-02-13 00:00:00+02"	"Кримська О. М."		0	"2021-02-15 00:00:00+02"
87533859	0807	5	2	40467	316/300/20	"2020-02-10 00:00:00+02"	"2020-02-13 00:00:00+02"	"Бульба О. М."		0	"2021-02-15 00:00:00+02"
87528001	0711	5	2	40467	307/405/20	"2020-02-12 00:00:00+02"	"2020-02-13 00:00:00+02"	"Сойма М. М."		0	"2021-02-15 00:00:00+02"
87522799	0444	5	2	12745	216/5298/19	"2020-02-04 00:00:00+02"	"2020-02-13 00:00:00+02"	"Кузнецов Р. О."		0	"2021-02-15 00:00:00+02"
87523080	2401	5	2	40467	713/196/20	"2020-02-11 00:00:00+02"	"2020-02-13 00:00:00+02"	"Пилип'юк І. В."		0	"2021-02-15 00:00:00+02"
87547277	2606	5	2	40467	757/4774/20-к	"2020-02-03 00:00:00+02"	"2020-02-13 00:00:00+02"	"Білоцерківець О. А."		0	"2021-02-15 00:00:00+02"
87523232	4807	5	2		4807/7333/19	"2019-11-14 00:00:00+02"	"2020-02-13 00:00:00+02"	"Білоконев В. М."		0	"2021-02-15 00:00:00+02"
87523054	2015	5	2	40467	622/110/20	"2020-02-06 00:00:00+02"	"2020-02-13 00:00:00+02"	"Шабас О. С."		0	"2021-02-15 00:00:00+02"
87522861	1819	5	2	40467	589/181/20	"2020-01-22 00:00:00+02"	"2020-02-13 00:00:00+02"	"Сидорчук О. М."		0	"2021-02-15 00:00:00+02"
87532038	0603	5	2	40467	274/1089/20	"2020-02-12 00:00:00+02"	"2020-02-13 00:00:00+02"	"Корбут В. В."		0	"2021-02-15 00:00:00+02"
87541701	1915	5	2	40467	607/30018/19	"2019-12-29 00:00:00+02"	"2020-02-13 00:00:00+02"	"Дуда О. О."		0	"2021-02-15 00:00:00+02"
87542098	2125	5	2	40467	766/10/20	"2020-02-11 00:00:00+02"	"2020-02-13 00:00:00+02"	"Радченко Г. А."		0	"2021-02-15 00:00:00+02"
