87441891	2219	5	1	40368	687/143/20	"2020-02-07 00:00:00+02"	"2020-02-09 00:00:00+02"	"Кулєбякін В. О."	http://od.reyestr.court.gov.ua/files/43/709696f7dec0db9886512f6cfdd0eac0.rtf	1	"2020-02-10 00:00:00+02"
87441889	4806	5	2	40696	299/1402/19	"2020-02-07 00:00:00+02"	"2020-02-09 00:00:00+02"	"Стан І. В."	http://od.reyestr.court.gov.ua/files/43/65cda8dbe9c76324deb15de5d41fa044.rtf	1	"2020-02-10 00:00:00+02"
87438271	0419	5	2	40905	204/780/20	"2020-02-06 00:00:00+02"	"2020-02-09 00:00:00+02"	"Юшков М. М."	http://od.reyestr.court.gov.ua/files/43/77329e52d02cd29882b286cf28714a67.rtf	1	"2020-02-10 00:00:00+02"
87441849	2218	5	2	40456	686/893/20	"2020-01-29 00:00:00+02"	"2020-02-09 00:00:00+02"	"Порозова І. Ю."	http://od.reyestr.court.gov.ua/files/43/434e427169fdd10a7c4fa3729d3eabd1.rtf	1	"2020-02-10 00:00:00+02"
87441819	2218	5	1	40375	686/24910/19	"2020-02-04 00:00:00+02"	"2020-02-09 00:00:00+02"	"Логінова С. М."	http://od.reyestr.court.gov.ua/files/43/1e40ce30304a4897500c3600c7ba9da2.rtf	1	"2020-02-10 00:00:00+02"
87441808	4804	5	1	40383	265/7296/16-ц	"2020-02-05 00:00:00+02"	"2020-02-09 00:00:00+02"	"Зайцева С. А."	http://od.reyestr.court.gov.ua/files/43/795fb2c8c9e30ab27d9326d28fb94b8f.rtf	1	"2020-02-10 00:00:00+02"
87441781	2218	3	1	40368	686/25717/19	"2020-02-07 00:00:00+02"	"2020-02-09 00:00:00+02"	"Козак О. В."	http://od.reyestr.court.gov.ua/files/43/d035acab30dbefdf0a5a8a9a93b11cb4.rtf	1	"2020-02-10 00:00:00+02"
87441772	4804	5	2	2031	234/17282/17	"2020-02-06 00:00:00+02"	"2020-02-09 00:00:00+02"	"Круподеря Д. О."	http://od.reyestr.court.gov.ua/files/43/368ec0ff01ee9ef318b143092990ed69.rtf	1	"2020-02-10 00:00:00+02"
87441744	4801	5	2	40475	127/1877/20	"2020-02-06 00:00:00+02"	"2020-02-09 00:00:00+02"	"Мішеніна С. В."	http://od.reyestr.court.gov.ua/files/43/cd4d9590be30afdd202a2b7dcb90cd08.rtf	1	"2020-02-10 00:00:00+02"
87437082	1910	5	1	41454	2-а-2938/11	"2020-02-07 00:00:00+02"	"2020-02-09 00:00:00+02"	"Радосюк А. В."	http://od.reyestr.court.gov.ua/files/43/b75144f010ae46d6a40ea3151c127724.rtf	1	"2020-02-10 00:00:00+02"
87438189	0418	5	1	40338	203/298/20	"2020-02-07 00:00:00+02"	"2020-02-09 00:00:00+02"	"Колесніченко О. В."	http://od.reyestr.court.gov.ua/files/43/b56ccdff013c86a40b37d31e58da0cec.rtf	1	"2020-02-10 00:00:00+02"
87441695	2215	5	2	40781	683/2560/18	"2020-02-07 00:00:00+02"	"2020-02-09 00:00:00+02"	"Андрощук Є. М."	http://od.reyestr.court.gov.ua/files/43/39a1f49a5c9c77401edabeea29011433.rtf	1	"2020-02-10 00:00:00+02"
